"","pid","yearbuilt"
"1391","10594","1965"
"1392","10595","1900"
"1393","105950",""
"1394","10596","1963"
"1395","10597","1968"
"1396","105970",""
"1397","10598","1964"
"1398","10599","1965"
"1399","105990","1900"
"1400","105991","1900"
"1401","105992",""
"1402","106","1963"
"1403","1060","1924"
"1404","10600","1967"
"1405","10601","1967"
"1406","10602","1967"
"1407","10603","1964"
"1408","106031","2011"
"1409","10604",""
"1410","10605",""
"1411","106050","2011"
"1412","106051","2011"
"1413","106052","2011"
"1414","106053","2011"
"1415","10606","1920"
"1416","10607","1870"
"1417","10608","1900"
"1418","10609",""
"1419","106091","1900"
"1420","1061","1938"
"1421","10610",""
"1422","10611",""
"1423","106110",""
"1424","10612",""
"1425","10613",""
"1426","106130",""
"1427","106131",""
"1428","106132",""
"1429","106133",""
"1430","106134",""
"1431","106135",""
"1432","106136",""
"1433","106137",""
"1434","10614",""
"1435","106141",""
"1436","106142",""
"1437","106143",""
"1438","106144","2011"
"1439","106145","2011"
"1440","106146","2011"
"1441","106147","2011"
"1442","106148","2011"
"1443","106149","2011"
"1444","10615",""
"1445","106150","2013"
"1446","106151","2013"
"1447","106152","2013"
"1448","106153","2013"
"1449","106154","2014"
"1450","106155","2014"
"1451","106156","2012"
"1452","10616",""
"1453","10617",""
"1454","106170","2014"
"1455","106171","2011"
"1456","10618",""
"1457","10619",""
"1458","106190","1985"
"1459","106191","1988"
"1460","1062",""
"1461","10620",""
"1462","10621","1963"
"1463","106210",""
"1464","106211",""
"1465","106212",""
"1466","10622","1900"
"1467","10623",""
"1468","10624",""
"1469","10625","1950"
"1470","106250",""
"1471","106251",""
"1472","10626","1900"
"1473","10627","1900"
"1474","106270",""
"1475","106271",""
"1476","106272",""
"1477","106273",""
"1478","106274",""
"1479","106275",""
"1480","106276",""
"1481","106277",""
"1482","106278",""
"1483","106279",""
"1484","10628","1900"
"1485","106280",""
"1486","106281",""
"1487","106282",""
"1488","106283",""
"1489","106284",""
"1490","106285",""
"1491","106286",""
"1492","10629","1900"
"1493","106290",""
"1494","1063","1910"
"1495","10630",""
"1496","10631","1973"
"1497","106310","1985"
"1498","106311","1900"
"1499","106312","1900"
"1500","106313","1900"
"1501","10632",""
"1502","10633","1979"
"1503","106331",""
"1504","106332","2013"
"1505","10634","1982"
"1506","10635","1988"
"1507","106351","2013"
"1508","10636",""
"1509","10637",""
"1510","106371",""
"1511","106372",""
"1512","106373","1900"
"1513","10638","1985"
"1514","10639","1970"
"1515","106391",""
"1516","106392",""
"1517","1064","1904"
"1518","10640","1975"
"1519","10641","1950"
"1520","106411",""
"1521","106413","1920"
"1522","106414","1920"
"1523","106415","1920"
"1524","10642",""
"1525","10643","1965"
"1526","106431","1900"
"1527","10644","1880"
"1528","10645",""
"1529","106451",""
"1530","106453",""
"1531","106454",""
"1532","106455",""
"1533","106456",""
"1534","10646","1880"
"1535","10647","1900"
"1536","106472","1900"
"1537","106473",""
"1538","10648","1880"
"1539","10649","1880"
"1540","106491",""
"1541","1065","1900"
"1542","10650","1880"
"1543","10651","1880"
"1544","106511",""
"1545","106512","2013"
"1546","10652","1880"
"1547","10653","1880"
"1548","106532","2015"
"1549","106533","1900"
"1550","106534","1900"
"1551","106535","1900"
"1552","10654","2009"
"1553","10655","1930"
"1554","106551","2013"
"1555","106553","1865"
"1556","106554","1865"
"1557","106555","1865"
"1558","106556","1865"
"1559","106557","1865"
"1560","10656","1880"
"1561","10657","1880"
"1562","106571","2013"
"1563","106572","2016"
"1564","106573","2013"
"1565","106574","2016"
"1566","106575",""
"1567","106576","2013"
"1568","10658","1880"
"1569","10659","1880"
"1570","106591","2013"
"1571","106592","2013"
"1572","106593","2013"
"1573","106594","2013"
"1574","106595","2013"
"1575","106596","2013"
"1576","106597","2013"
"1577","106598","2013"
"1578","106599","2013"
"1579","1066","1870"
"1580","10660","1882"
"1581","106600","2013"
"1582","106601","2013"
"1583","106602","2013"
"1584","106603","2013"
"1585","106604","2013"
"1586","106605","2013"
"1587","10661","1964"
"1588","106612","1920"
"1589","10662",""
"1590","10663",""
"1591","106631",""
"1592","106632","2016"
"1593","106633","1900"
"1594","106634","1900"
"1595","106635",""
"1596","106636",""
"1597","106638","2015"
"1598","106639",""
"1599","10664","1841"
"1600","10665","1900"
"1601","106658","2015"
"1602","10666","1900"
"1603","10667","1900"
"1604","106678","1915"
"1605","10668","1900"
"1606","106681","1850"
"1607","106682",""
"1608","106683",""
"1609","106687",""
"1610","10669","1900"
"1611","1067","1917"
"1612","10670","1900"
"1613","106705","1900"
"1614","10672","1900"
"1615","106724",""
"1616","10674",""
"1617","106745",""
"1618","106746","2015"
"1619","106747","2015"
"1620","106748",""
"1621","10675","1918"
"1622","10676","2010"
"1623","106764",""
"1624","106785","2016"
"1625","106787","2016"
"1626","10679","1847"
"1627","1068","1900"
"1628","10680","1880"
"1629","106805","1979"
"1630","10681",""
"1631","10682","1850"
"1632","106825",""
"1633","10683","1850"
"1634","10684","1860"
"1635","106845",""
"1636","10685","1860"
"1637","10686","1981"
"1638","10687","1860"
"1639","106885","1849"
"1640","1069","1900"
"1641","10690","1914"
"1642","106905","1849"
"1643","106906","1849"
"1644","10691",""
"1645","10692","1956"
"1646","106926","2016"
"1647","10693","1900"
"1648","10694",""
"1649","106945",""
"1650","10695",""
"1651","10696","1924"
"1652","106965",""
"1653","10697",""
"1654","10698","2014"
"1655","106985","2015"
"1656","10699",""
"1657","107","1966"
"1658","1070",""
"1659","10700","1900"
"1660","107005","1900"
"1661","10701","1900"
"1662","10702","1900"
"1663","107025","1900"
"1664","107026","1900"
"1665","10703","1878"
"1666","10704","1964"
"1667","107045","1900"
"1668","10705","1850"
"1669","10706","1860"
"1670","10707","1900"
"1671","107085","1900"
"1672","107086","1927"
"1673","107087",""
"1674","1071","1908"
"1675","10710","1880"
"1676","107107","1900"
"1677","10711","1968"
"1678","10712","1968"
"1679","107127",""
"1680","10713","1968"
"1681","10714","1968"
"1682","10715","1968"
"1683","10716","1968"
"1684","107167",""
"1685","10717","1968"
"1686","10718","1968"
"1687","107188",""
"1688","10719","1968"
"1689","1072","1936"
"1690","10720","1968"
"1691","107207",""
"1692","107208",""
"1693","10721","1968"
"1694","10722","1968"
"1695","107227",""
"1696","10723","1968"
"1697","10724","1968"
"1698","107247",""
"1699","10725","1968"
"1700","10726","1968"
"1701","10727","1968"
"1702","10728","1968"
"1703","107287",""
"1704","107288",""
"1705","10729","1968"
"1706","1073","1965"
"1707","10730","1968"
"1708","107307",""
"1709","107308",""
"1710","107309",""
"1711","10731","1968"
"1712","10732","1968"
"1713","107327",""
"1714","107328",""
"1715","10733","1968"
"1716","10734","1830"
"1717","107347",""
"1718","107348",""
"1719","10735","1873"
"1720","10736","1876"
"1721","107367","2017"
"1722","10737","1859"
"1723","10738","1830"
"1724","107388",""
"1725","10739","1840"
"1726","1074","1965"
"1727","10740","1845"
"1728","107407",""
"1729","107408",""
"1730","107409",""
"1731","107410",""
"1732","107411",""
"1733","107412",""
"1734","10742","1916"
"1735","107427","2017"
"1736","10743","1916"
"1737","10744","1891"
"1738","107447","1900"
"1739","10745","1891"
"1740","10746","1891"
"1741","107467","1989"
"1742","10747","1890"
"1743","10748",""
"1744","10749",""
"1745","1075","1964"
"1746","10750","1984"
"1747","10751","1900"
"1748","10752","1927"
"1749","10753",""
"1750","10754",""
"1751","10755",""
"1752","10756","1865"
"1753","10757","1865"
"1754","10758","1865"
"1755","10759","1871"
"1756","1076","2002"
"1757","10760","1871"
"1758","10761","1871"
"1759","10762","1871"
"1760","10763","1865"
"1761","10764","1865"
"1762","10765","1865"
"1763","10766","1865"
"1764","10767","1865"
"1765","10768","1882"
"1766","10769","1870"
"1767","1077","1983"
"1768","10770","1880"
"1769","10771","1844"
"1770","10772","1844"
"1771","10773","1885"
"1772","10774",""
"1773","10775","1900"
"1774","10776","1900"
"1775","10777","1900"
"1776","10778",""
"1777","10779",""
"1778","1078","1992"
"1779","10780","1965"
"1780","10781","1965"
"1781","10782",""
"1782","10783","1900"
"1783","10784",""
"1784","10785","1921"
"1785","10786","1906"
"1786","10787","1910"
"1787","10788","1900"
"1788","10789","1900"
"1789","1079","1969"
"1790","10790","1880"
"1791","10791","1895"
"1792","10792","1880"
"1793","10793","1900"
"1794","10794","1900"
"1795","10795",""
"1796","10796","1900"
"1797","10798","1850"
"1798","10799","1875"
"1799","108","1965"
"1800","1080","1969"
"1801","10800","1910"
"1802","10801","1910"
"1803","10802","1910"
"1804","10803","1910"
"1805","10804","1890"
"1806","10805","1904"
"1807","10806","1904"
"1808","10808","1900"
"1809","10809",""
"1810","1081","1967"
"1811","10810","1872"
"1812","10811","1872"
"1813","10812","1872"
"1814","10813","1872"
"1815","10814","1872"
"1816","10815","1872"
"1817","10816","1870"
"1818","10817","1870"
"1819","10818","1870"
"1820","10819","1870"
"1821","1082","1930"
"1822","10820","1870"
"1823","10821","1870"
"1824","10822","1870"
"1825","10823","1870"
"1826","10824","1870"
"1827","10825","1870"
"1828","10826","1870"
"1829","10827","1870"
"1830","10828","1890"
"1831","1083","1935"
"1832","10830","1860"
"1833","10831","1860"
"1834","10832","1810"
"1835","10833","1810"
"1836","10834","1860"
"1837","10835","1860"
"1838","10836","1817"
"1839","10837","1840"
"1840","10838","1860"
"1841","10839","1811"
"1842","1084","1987"
"1843","10840","1900"
"1844","10841","1900"
"1845","10842",""
"1846","10843","1845"
"1847","10844","1845"
"1848","10845","1845"
"1849","10846","1845"
"1850","10847","1880"
"1851","10848","1850"
"1852","1085","1963"
"1853","10851","1900"
"1854","10852",""
"1855","10853","1910"
"1856","10854","1890"
"1857","10855",""
"1858","10856","1870"
"1859","10857","1959"
"1860","10858","1940"
"1861","10859","1930"
"1862","1086","1947"
"1863","10860","1900"
"1864","10861",""
"1865","10862","1910"
"1866","10863",""
"1867","10864",""
"1868","10865",""
"1869","10866","1890"
"1870","10867","1890"
"1871","10868","1832"
"1872","10869","1832"
"1873","1087","1945"
"1874","10870","1832"
"1875","10871","1832"
"1876","10872","1832"
"1877","10873","1832"
"1878","10874","1843"
"1879","10875","1843"
"1880","10876","1843"
"1881","10877","1843"
"1882","10878","1843"
"1883","10879","1843"
"1884","1088","1939"
"1885","10880","1843"
"1886","10881","1850"
"1887","10882","1860"
"1888","10883","1963"
"1889","10884","1870"
"1890","10885","1966"
"1891","10886","1800"
"1892","10887","1900"
"1893","10888","1880"
"1894","10889","1857"
"1895","1089","1959"
"1896","10890","1857"
"1897","10891","1857"
"1898","10892","1857"
"1899","10893","1857"
"1900","10894","1857"
"1901","10895","1890"
"1902","10896","1800"
"1903","10897","1865"
"1904","10898","1870"
"1905","10899","1850"
"1906","109","1965"
"1907","1090","1961"
"1908","10900","1850"
"1909","10901","1870"
"1910","10902","1870"
"1911","10903","1870"
"1912","10904","1870"
"1913","10905","1870"
"1914","10906","1870"
"1915","10908","1870"
"1916","10909","1870"
"1917","1091","1960"
"1918","10910","1870"
"1919","10911","1880"
"1920","10912","1880"
"1921","10913","1880"
"1922","10914","1880"
"1923","10915","1880"
"1924","10916","1870"
"1925","10917","1875"
"1926","10918","1870"
"1927","10919","1976"
"1928","1092","1960"
"1929","10920","1976"
"1930","10921","1976"
"1931","10922","1976"
"1932","10923","1976"
"1933","10924","1976"
"1934","10925","1976"
"1935","10926","1976"
"1936","10927","1976"
"1937","10928","1976"
"1938","10929","1976"
"1939","1093","1980"
"1940","10930","1976"
"1941","10931","1976"
"1942","10932","1976"
"1943","10933","1976"
"1944","10934","1976"
"1945","10935","1838"
"1946","10936","1838"
"1947","10937","1838"
"1948","10938","1838"
"1949","10939","1900"
"1950","1094","1979"
"1951","10940","1900"
"1952","10941","1875"
"1953","10942","1880"
"1954","10943","1869"
"1955","10944","1870"
"1956","10945","1870"
"1957","10946","1879"
"1958","10947","1879"
"1959","10948","1879"
"1960","10949","1879"
"1961","1095","1962"
"1962","10950","1879"
"1963","10951","1990"
"1964","10952","1990"
"1965","10953","1990"
"1966","10954","1990"
"1967","10956","1992"
"1968","10957","1994"
"1969","10959","1920"
"1970","1096","1962"
"1971","10960","1840"
"1972","10961","1850"
"1973","10962",""
"1974","10963",""
"1975","10964","1870"
"1976","10965","1890"
"1977","10966",""
"1978","10967","1901"
"1979","10968","1901"
"1980","10969","1901"
"1981","1097","1956"
"1982","10970","1901"
"1983","10971","1860"
"1984","10972","1865"
"1985","10973","1850"
"1986","10974","1900"
"1987","10975","1900"
"1988","10976","1890"
"1989","10977","1900"
"1990","10978","1900"
"1991","10979","1890"
"1992","1098","1964"
"1993","10980","1842"
"1994","10981","1900"
"1995","10982","1900"
"1996","10983","2016"
"1997","10985","1875"
"1998","10986","1900"
"1999","10987","1854"
"2000","10988","1850"
"2001","10989","1964"
"2002","1099","1960"
"2003","10990","1964"
"2004","10991","1964"
"2005","10992","1964"
"2006","10993","1964"
"2007","10994","1964"
"2008","10995","1964"
"2009","10996","1964"
"2010","10997","1964"
"2011","10998","1964"
"2012","10999","1964"
"2013","11",""
"2014","110","1969"
"2015","1100","1959"
"2016","11000","1964"
"2017","11001","1964"
"2018","11002","1964"
"2019","11003","1964"
"2020","11004","1964"
"2021","11005","1964"
"2022","11006","1964"
"2023","11007","1964"
"2024","11008","1964"
"2025","11009","1964"
"2026","1101","1957"
"2027","11010","1964"
"2028","11011","1964"
"2029","11012","1964"
"2030","11013","1964"
"2031","11014","1964"
"2032","11015","1964"
"2033","11016","1964"
"2034","11017","1964"
"2035","11018","1964"
"2036","11019","1964"
"2037","1102","1957"
"2038","11020","1964"
"2039","11021","1964"
"2040","11022","1964"
"2041","11023","1972"
"2042","11024","1926"
"2043","11025","1900"
"2044","11026","1900"
"2045","11027","1900"
"2046","11028","1900"
"2047","11029","1900"
"2048","1103","1956"
"2049","11030","1900"
"2050","11031","1900"
"2051","11032","1900"
"2052","11033","1850"
"2053","11036","1963"
"2054","11037",""
"2055","11039","1880"
"2056","1104","1959"
"2057","11041","1962"
"2058","11042","1900"
"2059","11043","1966"
"2060","11044","1890"
"2061","11045","1900"
"2062","11046","1890"
"2063","11047",""
"2064","11048",""
"2065","11049",""
"2066","1105","1948"
"2067","11050","1900"
"2068","11051","1890"
"2069","11052","1900"
"2070","11053","1870"
"2071","11054","1910"
"2072","11055","1910"
"2073","11056","1900"
"2074","11057","1900"
"2075","11058","1910"
"2076","11059","1900"
"2077","1106","1959"
"2078","11060","1900"
"2079","11061","1910"
"2080","11062","1850"
"2081","11063","1949"
"2082","11064","1910"
"2083","11065","1870"
"2084","11066","1870"
"2085","11067","1847"
"2086","11068",""
"2087","11069","1910"
"2088","1107","1929"
"2089","11070","1890"
"2090","11071",""
"2091","11072","1858"
"2092","11073","1880"
"2093","11074",""
"2094","11075","1966"
"2095","11076",""
"2096","11077",""
"2097","11078",""
"2098","11079","1900"
"2099","1108","1955"
"2100","11080","1900"
"2101","11081","1851"
"2102","11083","1962"
"2103","11084",""
"2104","11085","1880"
"2105","11086","1870"
"2106","11087","1890"
"2107","11088","1890"
"2108","11089","1900"
"2109","1109","1953"
"2110","11090","1890"
"2111","11091","1890"
"2112","11092","1860"
"2113","11093","1841"
"2114","11094","1867"
"2115","11095","1870"
"2116","11096","1900"
"2117","11097","1851"
"2118","11098","1890"
"2119","11099","1830"
"2120","111","1971"
"2121","1110","1952"
"2122","11100","1850"
