"pid","location","ggmap","census"
17020,"80 ADMIRAL ST","sj572","sw955"
17021,"70 ADMIRAL ST","sj572","sw955"
17022,"68 ADMIRAL ST","sj572","sw955"
17023,"66 ADMIRAL ST","sj572","sw955"
17024,"64 ADMIRAL ST","sj572","sw955"
17025,"62 ADMIRAL ST","sj572","sw955"
17026,"60 ADMIRAL ST","sj572","sw955"
17027,"50 ADMIRAL ST","sj572","sw955"
17028,"48 ADMIRAL ST","sj572","sw955"
17029,"44 ADMIRAL ST","sj572","sw955"
17031,"340 DIXWELL AV","sj572","sw955"
17033,"316 DIXWELL AV","sj572","sw955"
17034,"314 DIXWELL AV","sj572","sw955"
17035,"312 DIXWELL AV","sj572","sw955"
17036,"310 DIXWELL AV","sj572","sw955"
17037,"308 DIXWELL AV","sj572","sw955"
17038,"306 DIXWELL AV","sj572","sw955"
17039,"304 DIXWELL AV","sj572","sw955"
17040,"300 DIXWELL AV","sj572","sw955"
17041,"294 DIXWELL AV","sj572","sw955"
17042,"288 DIXWELL AV","sj572","sw955"
17043,"127 HENRY ST","sj572","sw955"
17044,"131 HENRY ST","sj572","sw955"
17045,"133 HENRY ST","sj572","sw955"
17046,"139 HENRY ST","sj572","sw955"
17047,"147 HENRY ST","sj572","sw955"
17048,"759 ORCHARD ST","sj572","sw955"
17049,"763 ORCHARD ST","sj572","sw955"
17051,"ORCHARD ST","sj572","sw955"
17052,"781 ORCHARD ST","sj572","sw955"
17053,"783 ORCHARD ST","sj572","sw955"
17054,"7 SHELTON AV","sj572","sw955"
17056,"260 MUNSON ST","sj572","sw955"
17057,"238 MUNSON ST","sj572","sw955"
17058,"234 MUNSON ST","sj572","sw955"
17059,"232 MUNSON ST","sj572","sw955"
17060,"228 MUNSON ST","sj572","sw955"
17061,"224 MUNSON ST","sj572","sw955"
17062,"220 MUNSON ST","sj572","sw955"
17064,"216 MUNSON ST","sj572","sw955"
17065,"214 MUNSON ST","sj572","sw955"
17066,"212 MUNSON ST","sj572","sw955"
17067,"210 MUNSON ST","sj572","sw955"
17068,"208 MUNSON ST","sj572","sw955"
17069,"206 MUNSON ST","sj572","sw955"
17070,"204 MUNSON ST","sj572","sw955"
17072,"320 ASHMUN ST","sj572","sw955"
17074,"31 HENRY ST","sj572","sw955"
17075,"33 HENRY ST","sj572","sw955"
17076,"37 HENRY ST","sj572","sw955"
17077,"39 HENRY ST","sj572","sw955"
17078,"41 HENRY ST","sj572","sw955"
17079,"43 HENRY ST","sj572","sw955"
17080,"49 HENRY ST","sj572","sw955"
17081,"51 HENRY ST","sj572","sw955"
17082,"57 HENRY ST","sj572","sw955"
17083,"59 HENRY ST","sj572","sw955"
17084,"65 HENRY ST","sj572","sw955"
17085,"69 HENRY ST","sj572","sw955"
17086,"73 HENRY ST","sj572","sw955"
17087,"75 HENRY ST","sj572","sw955"
17088,"81 HENRY ST","sj572","sw955"
17089,"85 HENRY ST","sj572","sw955"
17090,"89 HENRY ST","sj572","sw955"
17091,"91 HENRY ST","sj572","sw955"
17092,"93 HENRY ST","sj572","sw955"
17093,"101 HENRY ST","sj572","sw955"
17094,"287 DIXWELL AV","sj572","sw955"
17095,"297 DIXWELL AV","sj572","sw955"
17096,"309 DIXWELL AV","sj572","sw955"
17098,"317 DIXWELL AV","sj572","sw955"
17099,"321 DIXWELL AV","sj572","sw955"
17100,"325 DIXWELL AV","sj572","sw955"
17101,"329 DIXWELL AV","sj572","sw955"
17102,"1 SHELTON AV","sj572","sw955"
17103,"HENRY ST","sj572","sw955"
17104,"201 MUNSON ST","sj572","sw955"
17105,"GIBBS ST","sj572","sw955"
17106,"241 MUNSON ST","sj572","sw955"
17107,"243 MUNSON ST","sj572","sw955"
17108,"245 MUNSON ST","sj572","sw955"
17109,"247 MUNSON ST","sj572","sw955"
17110,"249 MUNSON ST","sj572","sw955"
17111,"269 MUNSON ST","sj572","sw955"
17112,"271 MUNSON ST","sj572","sw955"
17113,"273 MUNSON ST","sj572","sw955"
17114,"277 MUNSON ST","sj572","sw955"
17115,"281 MUNSON ST","sj572","sw955"
17116,"283 MUNSON ST","sj572","sw955"
17117,"13 SHELTON AV","sj572","sw955"
17119,"19 SHELTON AV","sj572","sw955"
17120,"21 SHELTON AV","sj572","sw955"
17121,"23 SHELTON AV","sj572","sw955"
17122,"25 SHELTON AV","sj572","sw955"
17123,"27 SHELTON AV","sj572","sw955"
17124,"33 SHELTON AV","sj572","sw955"
17125,"35 SHELTON AV","sj572","sw955"
17126,"47 SHELTON AV","sj572","sw955"
17127,"53 SHELTON AV","sj572","sw955"
17128,"57 SHELTON AV","sj572","sw955"
17129,"59 SHELTON AV","sj572","sw955"
17130,"61 SHELTON AV","sj572","sw955"
17131,"71 SHELTON AV","sj572","sw955"
17132,"99 SHELTON AV","sj572","sw955"
17135,"GIBBS ST","sj572","sw955"
17136,"344 WINCHESTER AV","sj572","sw955"
17137,"276 WINCHESTER AV","sj572","sw955"
17138,"304 WINCHESTER AV","sj572","sw955"
17139,"161 SHELTON AV","sj572","sw955"
17140,"209 DIVISION ST","sj572","sw955"
17141,"118 THOMPSON ST","sj572","sw955"
17142,"106 THOMPSON ST","sj572","sw955"
17143,"102 THOMPSON ST","sj572","sw955"
17144,"98 THOMPSON ST","sj572","sw955"
17145,"94 THOMPSON ST","sj572","sw955"
17146,"92 THOMPSON ST","sj572","sw955"
17147,"88 THOMPSON ST","sj572","sw955"
17148,"84 THOMPSON ST","sj572","sw955"
17149,"80 THOMPSON ST","sj572","sw955"
17150,"76 THOMPSON ST","sj572","sw955"
17151,"72 THOMPSON ST","sj572","sw955"
17152,"68 THOMPSON ST","sj572","sw955"
17153,"106 NEWHALL ST","sj572","sw955"
17154,"100 NEWHALL ST","sj572","sw955"
17155,"98 NEWHALL ST","sj572","sw955"
17157,"NEWHALL ST","sj572","sw955"
17158,"193 DIVISION ST","sj572","sw955"
17159,"207 DIVISION ST","sj572","sw955"
17160,"231 DIVISION ST","sj572","sw955"
17161,"155 SHELTON AV","sj572","sw955"
17162,"183 DIVISION ST","sj572","sw955"
17163,"199 DIVISION ST #0001","sj572","sw955"
17164,"201 DIVISION ST #0002","sj572","sw955"
17165,"203 DIVISION ST #0003","sj572","sw955"
17166,"205 DIVISION ST","sj572","sw955"
17167,"105 NEWHALL ST","sj572","sw955"
17168,"52 THOMPSON ST","sj572","sw955"
17169,"50 THOMPSON ST","sj572","sw955"
17170,"28 THOMPSON ST","sj572","sw955"
17171,"THOMPSON ST","sj572","sw955"
17172,"30 THOMPSON ST","sj572","sw955"
17173,"22 THOMPSON ST","sj572","sw955"
17174,"20 THOMPSON ST","sj572","sw955"
17175,"16 THOMPSON ST","sj572","sw955"
17176,"12 THOMPSON ST","sj572","sw955"
17177,"518 WINCHESTER AV","sj572","sw955"
17180,"502 WINCHESTER AV","sj572","sw955"
17182,"89 NEWHALL ST","sj572","sw955"
17183,"79 NEWHALL ST","sj572","sw955"
17184,"147 DIVISION ST","sj572","sw955"
17185,"141 DIVISION ST","sj572","sw955"
17186,"137 DIVISION ST","sj572","sw955"
17187,"133 DIVISION ST","sj572","sw955"
17188,"129 DIVISION ST","sj572","sw955"
17189,"484 WINCHESTER AV","sj572","sw955"
17190,"506 WINCHESTER AV","sj572","sw955"
17191,"93 NEWHALL ST","sj572","sw955"
17192,"95 NEWHALL ST","sj572","sw955"
17193,"99 NEWHALL ST","sj572","sw955"
17194,"280 STARR ST","sj572","sw955"
17195,"THOMPSON ST","sj572","sw955"
17196,"274 STARR ST","sj572","sw955"
17197,"266 STARR ST","sj572","sw955"
17198,"260 STARR ST","sj572","sw955"
17199,"258 STARR ST","sj572","sw955"
17200,"254 STARR ST","sj572","sw955"
17201,"250 STARR ST","sj572","sw955"
17202,"242 STARR ST","sj572","sw955"
17203,"240 STARR ST","sj572","sw955"
17204,"234 STARR ST","sj572","sw955"
17205,"228 STARR ST","sj572","sw955"
17207,"222 STARR ST","sj572","sw955"
17208,"216 STARR ST","sj572","sw955"
17209,"212 STARR ST","sj572","sw955"
17210,"208 STARR ST","sj572","sw955"
17211,"204 STARR ST","sj572","sw955"
17212,"200 STARR ST","sj572","sw955"
17214,"132 NEWHALL ST","sj572","sw955"
17215,"128 NEWHALL ST","sj572","sw955"
17216,"124 NEWHALL ST","sj572","sw955"
17217,"55 THOMPSON ST","sj572","sw955"
17218,"65 THOMPSON ST","sj572","sw955"
17219,"69 THOMPSON ST","sj572","sw955"
17220,"73 THOMPSON ST","sj572","sw955"
17221,"77 THOMPSON ST","sj572","sw955"
17222,"81 THOMPSON ST","sj572","sw955"
17223,"85 THOMPSON ST","sj572","sw955"
17224,"87 THOMPSON ST","sj572","sw955"
17225,"91 THOMPSON ST","sj572","sw955"
17226,"95 THOMPSON ST","sj572","sw955"
17227,"103 THOMPSON ST","sj572","sw955"
17228,"105 THOMPSON ST","sj572","sw955"
17229,"109 THOMPSON ST","sj572","sw955"
17230,"115 THOMPSON ST","sj572","sw955"
17231,"119 THOMPSON ST","sj572","sw955"
17232,"121 THOMPSON ST","sj572","sw955"
17233,"123 THOMPSON ST","sj572","sw955"
17234,"127 THOMPSON ST","sj572","sw955"
17236,"185 SHELTON AV","sj572","sw955"
17238,"135 NEWHALL ST","sj572","sw955"
17239,"170 STARR ST","sj572","sw955"
17240,"170 STARR ST","sj572","sw955"
17241,"164 STARR ST","sj572","sw955"
17242,"160 STARR ST","sj572","sw955"
17243,"158 STARR ST","sj572","sw955"
17244,"152 STARR ST","sj572","sw955"
17245,"146 STARR ST","sj572","sw955"
17246,"136 STARR ST","sj572","sw955"
17247,"558 WINCHESTER AV","sj572","sw955"
17248,"552 WINCHESTER AV","sj572","sw955"
17249,"550 WINCHESTER AV","sj572","sw955"
17250,"546 WINCHESTER AV","sj572","sw955"
17251,"540 WINCHESTER AV","sj572","sw955"
17252,"532 WINCHESTER AV","sj572","sw955"
17253,"526 WINCHESTER AV","sj572","sw955"
17254,"15 THOMPSON ST","sj572","sw955"
17255,"19 THOMPSON ST","sj572","sw955"
17256,"23 THOMPSON ST","sj572","sw955"
17257,"27 THOMPSON ST","sj572","sw955"
17258,"31 THOMPSON ST","sj572","sw955"
17259,"35 THOMPSON ST","sj572","sw955"
17260,"111 NEWHALL ST","sj572","sw955"
17261,"115 NEWHALL ST","sj572","sw955"
17262,"119 NEWHALL ST","sj572","sw955"
17263,"123 NEWHALL ST","sj572","sw955"
17264,"129 NEWHALL ST","sj572","sw955"
17265,"221 SHELTON AV","sj572","sw955"
17266,"138 HAZEL ST","sj572","sw955"
17267,"134 HAZEL ST","sj572","sw955"
17268,"130 HAZEL ST","sj572","sw955"
17269,"126 HAZEL ST","sj572","sw955"
17270,"122 HAZEL ST","sj572","sw955"
17271,"118 HAZEL ST","sj572","sw955"
17272,"114 HAZEL ST","sj572","sw955"
17273,"110 HAZEL ST","sj572","sw955"
17274,"106 HAZEL ST","sj572","sw955"
17275,"102 HAZEL ST","sj572","sw955"
17276,"98 HAZEL ST","sj572","sw955"
17277,"94 HAZEL ST","sj572","sw955"
17278,"88 HAZEL ST","sj572","sw955"
17279,"84 HAZEL ST","sj572","sw955"
17280,"80 HAZEL ST","sj572","sw955"
17281,"76 HAZEL ST","sj572","sw955"
17282,"72 HAZEL ST","sj572","sw955"
17283,"68 HAZEL ST","sj572","sw955"
17284,"64 HAZEL ST","sj572","sw955"
17285,"60 HAZEL ST","sj572","sw955"
17286,"56 HAZEL ST","sj572","sw955"
17287,"156 NEWHALL ST","sj572","sw955"
17288,"152 NEWHALL ST","sj572","sw955"
17289,"146 NEWHALL ST","sj572","sw955"
17290,"195 STARR ST","sj572","sw955"
17291,"197 STARR ST","sj572","sw955"
17292,"201 STARR ST","sj572","sw955"
17293,"205 STARR ST","sj572","sw955"
17294,"209 STARR ST","sj572","sw955"
17295,"213 STARR ST","sj572","sw955"
17296,"219 STARR ST","sj572","sw955"
17297,"221 STARR ST","sj572","sw955"
17298,"227 STARR ST","sj572","sw955"
17299,"231 STARR ST","sj572","sw955"
17300,"235 STARR ST","sj572","sw955"
17301,"239 STARR ST","sj572","sw955"
17302,"243 STARR ST","sj572","sw955"
17303,"247 STARR ST","sj572","sw955"
17304,"251 STARR ST","sj572","sw955"
17305,"255 STARR ST","sj572","sw955"
17306,"261 STARR ST","sj572","sw955"
17307,"265 STARR ST","sj572","sw955"
17308,"271 STARR ST","sj572","sw955"
17309,"209 SHELTON AV","sj572","sw955"
17310,"151 NEWHALL ST","sj572","sw955"
17311,"30 HAZEL ST","sj572","sw955"
17312,"28 HAZEL ST","sj572","sw955"
17313,"24 HAZEL ST","sj572","sw955"
17314,"14 HAZEL ST","sj572","sw955"
17315,"582 WINCHESTER AV","sj572","sw955"
17316,"578 WINCHESTER AV","sj572","sw955"
17317,"568 WINCHESTER AV","sj572","sw955"
17319,"139 STARR ST","sj572","sw955"
17320,"145 STARR ST","sj572","sw955"
17321,"149 STARR ST","sj572","sw955"
17322,"153 STARR ST","sj572","sw955"
17323,"157 STARR ST","sj572","sw955"
17324,"161 STARR ST","sj572","sw955"
17325,"165 STARR ST","sj572","sw955"
17326,"169 STARR ST","sj572","sw955"
17327,"141 NEWHALL ST","sj572","sw955"
17328,"145 NEWHALL ST","sj572","sw955"
17329,"257 SHELTON AV","sj572","sw955"
17330,"138 IVY ST","sj572","sw955"
17331,"132 IVY ST","sj572","sw955"
17332,"128 IVY ST","sj572","sw955"
17333,"124 IVY ST","sj572","sw955"
17334,"120 IVY ST","sj572","sw955"
17335,"114 IVY ST","sj572","sw955"
17336,"110 IVY ST","sj572","sw955"
17337,"106 IVY ST","sj572","sw955"
17338,"104 IVY ST","sj572","sw955"
17339,"94 IVY ST","sj572","sw955"
17340,"90 IVY ST","sj572","sw955"
17341,"86 IVY ST","sj572","sw955"
17342,"80 IVY ST","sj572","sw955"
17343,"76 IVY ST","sj572","sw955"
17344,"74 IVY ST","sj572","sw955"
17345,"70 IVY ST","sj572","sw955"
17346,"62 IVY ST","sj572","sw955"
17347,"192 NEWHALL ST","sj572","sw955"
17348,"188 NEWHALL ST","sj572","sw955"
17349,"184 NEWHALL ST","sj572","sw955"
17350,"180 NEWHALL ST","sj572","sw955"
17351,"176 NEWHALL ST","sj572","sw955"
17352,"172 NEWHALL ST","sj572","sw955"
17353,"168 NEWHALL ST","sj572","sw955"
17354,"164 NEWHALL ST","sj572","sw955"
17355,"57 HAZEL ST","sj572","sw955"
17356,"67 HAZEL ST","sj572","sw955"
17357,"73 HAZEL ST","sj572","sw955"
17358,"77 HAZEL ST","sj572","sw955"
17359,"85 HAZEL ST","sj572","sw955"
17360,"89 HAZEL ST","sj572","sw955"
17361,"93 HAZEL ST","sj572","sw955"
17362,"99 HAZEL ST #A-1","sj572","sw955"
17363,"99 HAZEL ST #A-2","sj572","sw955"
17364,"107 HAZEL ST #A-3","sj572","sw955"
17365,"101 HAZEL ST #B-4","sj572","sw955"
17366,"101 HAZEL ST #B-5","sj572","sw955"
17367,"101 HAZEL ST #B-6","sj572","sw955"
17368,"101 HAZEL ST #B-7","sj572","sw955"
17369,"101 HAZEL ST #B-8","sj572","sw955"
17370,"101 HAZEL ST #B-9","sj572","sw955"
17371,"111 HAZEL ST","sj572","sw955"
17372,"113 HAZEL ST","sj572","sw955"
17373,"117 HAZEL ST #C-10","sj572","sw955"
17374,"119 HAZEL ST #C-11","sj572","sw955"
17375,"123 HAZEL ST","sj572","sw955"
17376,"129 HAZEL ST","sj572","sw955"
17377,"133 HAZEL ST","sj572","sw955"
17378,"227 SHELTON AV","sj572","sw955"
17379,"231 SHELTON AV","sj572","sw955"
17380,"233 SHELTON AV","sj572","sw955"
17381,"237 SHELTON AV","sj572","sw955"
17382,"241 SHELTON AV","sj572","sw955"
17383,"245 SHELTON AV","sj572","sw955"
17384,"255 SHELTON AV","sj572","sw955"
17385,"163 NEWHALL ST","sj572","sw955"
17386,"167 NEWHALL ST","sj572","sw955"
17387,"171 NEWHALL ST","sj572","sw955"
17388,"175 NEWHALL ST","sj572","sw955"
17389,"179 NEWHALL ST","sj572","sw955"
17390,"183 NEWHALL ST","sj572","sw955"
17391,"187 NEWHALL ST","sj572","sw955"
17392,"191 NEWHALL ST","sj572","sw955"
17393,"44 IVY ST","sj572","sw955"
17394,"36 IVY ST","sj572","sw955"
17395,"34 IVY ST","sj572","sw955"
17396,"26 IVY ST","sj572","sw955"
17397,"20 IVY ST","sj572","sw955"
17398,"14 IVY ST","sj572","sw955"
17399,"10 IVY ST","sj572","sw955"
17400,"632 WINCHESTER AV","sj572","sw955"
17401,"628 WINCHESTER AV","sj572","sw955"
17402,"622 WINCHESTER AV","sj572","sw955"
17403,"616 WINCHESTER AV","sj572","sw955"
17404,"614 WINCHESTER AV","sj572","sw955"
17405,"606 WINCHESTER AV","sj572","sw955"
17406,"598 WINCHESTER AV","sj572","sw955"
17407,"594 WINCHESTER AV","sj572","sw955"
17408,"5 HAZEL ST","sj572","sw955"
17409,"7 HAZEL ST","sj572","sw955"
17410,"23 HAZEL ST","sj572","sw955"
17411,"27 HAZEL ST","sj572","sw955"
17412,"33 HAZEL ST","sj572","sw955"
17413,"37 HAZEL ST","sj572","sw955"
17414,"130 BASSETT ST","sj572","sw955"
17415,"118 LILAC ST","sj572","sw955"
17416,"116 LILAC ST","sj572","sw955"
17417,"114 LILAC ST","sj572","sw955"
17418,"112 LILAC ST","sj572","sw955"
17419,"110 LILAC ST","sj572","sw955"
17420,"106 LILAC ST","sj572","sw955"
17421,"104 LILAC ST","sj572","sw955"
17422,"100 LILAC ST","sj572","sw955"
17423,"98 LILAC ST","sj572","sw955"
17424,"94 LILAC ST","sj572","sw955"
17425,"92 LILAC ST","sj572","sw955"
17426,"88 LILAC ST","sj572","sw955"
17427,"84 LILAC ST","sj572","sw955"
17428,"80 LILAC ST","sj572","sw955"
17429,"76 LILAC ST","sj572","sw955"
17430,"72 LILAC ST","sj572","sw955"
17431,"68 LILAC ST","sj572","sw955"
17432,"64 LILAC ST","sj572","sw955"
17433,"228 NEWHALL ST","sj572","sw955"
17434,"224 NEWHALL ST","sj572","sw955"
17435,"220 NEWHALL ST","sj572","sw955"
17436,"216 NEWHALL ST","sj572","sw955"
17437,"212 NEWHALL ST","sj572","sw955"
17438,"208 NEWHALL ST","sj572","sw955"
17439,"204 NEWHALL ST","sj572","sw955"
17440,"204 NEWHALL ST","sj572","sw955"
17441,"200 NEWHALL ST","sj572","sw955"
17442,"196 NEWHALL ST","sj572","sw955"
17443,"196 NEWHALL ST","sj572","sw955"
17444,"61 IVY ST","sj572","sw955"
17445,"67 IVY ST","sj572","sw955"
17446,"73 IVY ST","sj572","sw955"
17447,"77 IVY ST","sj572","sw955"
17448,"81 IVY ST","sj572","sw955"
17449,"91 IVY ST","sj572","sw955"
17450,"97 IVY ST","sj572","sw955"
17451,"101 IVY ST","sj572","sw955"
17452,"105 IVY ST","sj572","sw955"
17453,"IVY ST","sj572","sw955"
17454,"109 IVY ST","sj572","sw955"
17455,"113 IVY ST","sj572","sw955"
17456,"11 BUTLER ST","sj572","sw955"
17457,"52 LILAC ST","sj572","sw955"
17458,"48 LILAC ST","sj572","sw955"
17459,"44 LILAC ST","sj572","sw955"
17460,"40 LILAC ST","sj572","sw955"
17461,"36 LILAC ST","sj572","sw955"
17462,"32 LILAC ST","sj572","sw955"
17463,"28 LILAC ST","sj572","sw955"
17464,"24 LILAC ST","sj572","sw955"
17465,"20 LILAC ST","sj572","sw955"
17466,"16 LILAC ST","sj572","sw955"
17467,"12 LILAC ST","sj572","sw955"
17468,"678 WINCHESTER AV","sj572","sw955"
17469,"672 WINCHESTER AV","sj572","sw955"
17470,"664 WINCHESTER AV","sj572","sw955"
17471,"662 WINCHESTER AV","sj572","sw955"
17472,"660 WINCHESTER AV","sj572","sw955"
17474,"195 NEWHALL ST","sj572","sw955"
17475,"203 NEWHALL ST","sj572","sw955"
17476,"213 NEWHALL ST","sj572","sw955"
17477,"217 NEWHALL ST","sj572","sw955"
17478,"118 BASSETT ST","sj572","sw955"
17479,"106 BASSETT ST","sj572","sw955"
17480,"102 BASSETT ST","sj572","sw955"
17481,"98 BASSETT ST","sj572","sw955"
17482,"94 BASSETT ST","sj572","sw955"
17483,"90 BASSETT ST","sj572","sw955"
17484,"84 BASSETT ST","sj572","sw955"
17485,"72 BASSETT ST","sj572","sw955"
17486,"68 BASSETT ST","sj572","sw955"
17487,"66 BASSETT ST","sj572","sw955"
17488,"64 BASSETT ST","sj572","sw955"
17489,"60 BASSETT ST","sj572","sw955"
17490,"264 NEWHALL ST","sj572","sw955"
17491,"258 NEWHALL ST","sj572","sw955"
17492,"254 NEWHALL ST","sj572","sw955"
17493,"250 NEWHALL ST","sj572","sw955"
17494,"246 NEWHALL ST","sj572","sw955"
17495,"242 NEWHALL ST","sj572","sw955"
17496,"238 NEWHALL ST","sj572","sw955"
17497,"236 NEWHALL ST","sj572","sw955"
17498,"232 NEWHALL ST","sj572","sw955"
17499,"65 LILAC ST","sj572","sw955"
17500,"67 LILAC ST","sj572","sw955"
17501,"69 LILAC ST","sj572","sw955"
17502,"71 LILAC ST","sj572","sw955"
17503,"73 LILAC ST","sj572","sw955"
17504,"77 LILAC ST","sj572","sw955"
17505,"81 LILAC ST","sj572","sw955"
17506,"85 LILAC ST","sj572","sw955"
17507,"89 LILAC ST","sj572","sw955"
17508,"93 LILAC ST","sj572","sw955"
17509,"97 LILAC ST","sj572","sw955"
17510,"101 LILAC ST","sj572","sw955"
17511,"105 LILAC ST","sj572","sw955"
17512,"109 LILAC ST","sj572","sw955"
17513,"37 BUTLER ST","sj572","sw955"
17514,"41 BUTLER ST","sj572","sw955"
17515,"43 BUTLER ST","sj572","sw955"
17516,"47 BUTLER ST","sj572","sw955"
17517,"51 BUTLER ST","sj572","sw955"
17518,"261 NEWHALL ST","sj572","sw955"
17519,"42 BASSETT ST","sj572","sw955"
17520,"38 BASSETT ST","sj572","sw955"
17521,"34 BASSETT ST","sj572","sw955"
17522,"30 BASSETT ST","sj572","sw955"
17523,"26 BASSETT ST","sj572","sw955"
17524,"22 BASSETT ST","sj572","sw955"
17525,"18 BASSETT ST","sj572","sw955"
17526,"14 BASSETT ST","sj572","sw955"
17527,"10 BASSETT ST","sj572","sw955"
17529,"722 WINCHESTER AV","sj572","sw955"
17530,"718 WINCHESTER AV","sj572","sw955"
17531,"714 WINCHESTER AV","sj572","sw955"
17532,"710 WINCHESTER AV","sj572","sw955"
17533,"704 WINCHESTER AV","sj572","sw955"
17534,"700 WINCHESTER AV","sj572","sw955"
17535,"694 WINCHESTER AV","sj572","sw955"
17536,"688 WINCHESTER AV","sj572","sw955"
17537,"7 LILAC ST","sj572","sw955"
17538,"11 LILAC ST","sj572","sw955"
17539,"15 LILAC ST","sj572","sw955"
17540,"19 LILAC ST","sj572","sw955"
17541,"23 LILAC ST","sj572","sw955"
17542,"27 LILAC ST","sj572","sw955"
17543,"31 LILAC ST","sj572","sw955"
17544,"35 LILAC ST","sj572","sw955"
17545,"39 LILAC ST","sj572","sw955"
17546,"53 LILAC ST","sj572","sw955"
17547,"57 LILAC ST","sj572","sw955"
17548,"51 LILAC ST","sj572","sw955"
17549,"231 NEWHALL ST","sj572","sw955"
17550,"237 NEWHALL ST","sj572","sw955"
17551,"239 NEWHALL ST","sj572","sw955"
17552,"243 NEWHALL ST","sj572","sw955"
17553,"247 NEWHALL ST","sj572","sw955"
17554,"251 NEWHALL ST","sj572","sw955"
17555,"255 NEWHALL ST","sj572","sw955"
17556,"257 NEWHALL ST","sj572","sw955"
17557,"169 BASSETT ST","sj572","sw955"
17558,"15 GOODYEAR ST","sj572","sw955"
17559,"23 GOODYEAR ST","sj572","sw955"
17560,"29 GOODYEAR ST","sj572","sw955"
17561,"31 GOODYEAR ST","sj572","sw955"
17562,"35 GOODYEAR ST","sj572","sw955"
17563,"43 GOODYEAR ST","sj572","sw955"
17564,"85 GOODYEAR ST","sj572","sw955"
17565,"164 READ ST","sj572","sw955"
17566,"160 READ ST","sj572","sw955"
17567,"156 READ ST","sj572","sw955"
17568,"152 READ ST","sj572","sw955"
17569,"380 SHELTON AV","sj572","sw955"
17570,"374 SHELTON AV","sj572","sw955"
17571,"370 SHELTON AV","sj572","sw955"
17572,"368 SHELTON AV","sj572","sw955"
17573,"366 SHELTON AV","sj572","sw955"
17574,"364 SHELTON AV","sj572","sw955"
17575,"360 SHELTON AV","sj572","sw955"
17576,"354 SHELTON AV","sj572","sw955"
17577,"348 SHELTON AV","sj572","sw955"
17578,"324 SHELTON AV","sj572","sw955"
17579,"153 BASSETT ST","sj572","sw955"
17580,"157 BASSETT ST","sj572","sw955"
17581,"161 BASSETT ST","sj572","sw955"
17582,"323 SHELTON AV","sj572","sw955"
17583,"325 SHELTON AV","sj572","sw955"
17584,"327 SHELTON AV","sj572","sw955"
17585,"331 SHELTON AV","sj572","sw955"
17586,"335 SHELTON AV","sj572","sw955"
17587,"339 SHELTON AV","sj572","sw955"
17588,"343 SHELTON AV","sj572","sw955"
17589,"347 SHELTON AV","sj572","sw955"
17590,"351 SHELTON AV","sj572","sw955"
17591,"508 HUNTINGTON ST","sj572","sw955"
17593,"86 BUTLER ST","sj572","sw955"
17594,"84 BUTLER ST","sj572","sw955"
17595,"78 BUTLER ST","sj572","sw955"
17596,"76 BUTLER ST","sj572","sw955"
17597,"119 BASSETT ST","sj572","sw955"
17598,"121 BASSETT ST","sj572","sw955"
17599,"125 BASSETT ST","sj572","sw955"
17600,"131 BASSETT ST","sj572","sw955"
17601,"115 BASSETT ST","sj572","sw955"
17602,"81 BUTLER ST","sj572","sw955"
17603,"83 BUTLER ST","sj572","sw955"
17604,"87 BUTLER ST","sj572","sw955"
17605,"474 HUNTINGTON ST","sj572","sw955"
17606,"468 HUNTINGTON ST","sj572","sw955"
17607,"464 HUNTINGTON ST","sj572","sw955"
17608,"460 HUNTINGTON ST","sj572","sw955"
17609,"456 HUNTINGTON ST","sj572","sw955"
17610,"18 SHEPARD ST","sj572","sw955"
17611,"16 SHEPARD ST","sj572","sw955"
17612,"95 BASSETT ST","sj572","sw955"
17613,"99 BASSETT ST","sj572","sw955"
17614,"107 BASSETT ST","sj572","sw955"
17615,"111 BASSETT ST","sj572","sw955"
17616,"355 SHELTON AV","sj572","sw955"
17617,"359 SHELTON AV","sj572","sw955"
17618,"365 SHELTON AV","sj572","sw955"
17619,"369 SHELTON AV","sj572","sw955"
17620,"373 SHELTON AV","sj572","sw955"
17621,"375 SHELTON AV","sj572","sw955"
17622,"377 SHELTON AV","sj572","sw955"
17623,"381 SHELTON AV","sj572","sw955"
17624,"128 READ ST","sj572","sw955"
17625,"124 READ ST","sj572","sw955"
17626,"120 READ ST","sj572","sw955"
17627,"116 READ ST","sj572","sw955"
17628,"112 READ ST","sj572","sw955"
